"","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP"
"638",25,8,"CSX","000226368",NA,NA,"","",25,8,"CSX","000226368","","",25,8,3,5,21,"AM",9,0,0,0,"0","","WOODBURY","0793.3",13,80
"639",25,8,"NS","160919",NA,NA,"","",25,8,"NS","160919","","",25,8,13,6,15,"PM",1,0,0,0,"0","","SAVANNAH","0.9",13,90
"640",25,8,"BNSF","PR0825103",NA,NA,"","",25,8,"BNSF","PR0825103","","",25,8,5,12,10,"AM",1,0,0,0,"0","","DENVER","540.9",8,60
"641",25,8,"BNSF","HL0825107",NA,NA,"","",25,8,"BNSF","HL0825107","","",25,8,13,4,54,"AM",1,4,0,0,"0","","BARNHART","29.6",29,71
"642",25,8,"FEC","D42082125",NA,NA,"","",25,8,"FEC","D42082125","","",25,8,21,11,0,"PM",1,0,0,0,"0","","MEDLEY","5",12,82
"643",25,8,"ATK","188244",NA,NA,"","",25,8,"UP","0825HL010","","441992X",25,8,17,4,46,"PM",7,0,0,0,"0","","PLEASANT HILL","0246.9",29,88
"644",25,8,"UP","0825RM021",NA,NA,"","",25,8,"UP","0825RM021","","",25,8,17,3,58,"AM",1,20,0,0,"0","","GREEN RIVER","816.0",56,61
"645",25,8,"BNSF","PR0825103",NA,NA,"","",25,8,"BNSF","PR0825103","","",25,8,5,12,10,"AM",1,0,0,0,"0","","DENVER","540.9",8,60
"646",25,8,"KYLE","KYL274825D",NA,NA,"","",25,8,"KYLE","KYL274825D","","",25,8,15,5,45,"PM",1,0,0,0,"0","","GLASCO","41.6",20,90
"647",25,8,"PHL","PHL0174F",NA,NA,"","",25,8,"PHL","PHL0174F","","",25,8,21,2,7,"PM",1,0,0,0,"0","","LOS ANGELES","21.0",6,85
"648",25,8,"BNSF","KS0825105",NA,NA,"","",25,8,"BNSF","KS0825105","","",25,8,4,4,50,"PM",1,0,0,0,"0","","KANSAS CITY","5.6",20,90
"649",25,8,"NS","160947",NA,NA,"","",25,8,"NS","160947","","467450N",25,8,17,2,41,"PM",7,5,0,0,"0","","WAVERLY","N058.2",51,89
"650",25,8,"BNSF","KS0825105",NA,NA,"","",25,8,"BNSF","KS0825105","","",25,8,4,4,50,"PM",1,0,0,0,"0","","KANSAS CITY","5.6",20,90
"651",25,8,"BNSF","KS0825101",NA,NA,"","",25,8,"BNSF","KS0825101","","",25,8,1,2,21,"AM",13,24,0,0,"0","","KANSAS CITY","6.5",20,71
"652",25,8,"ATK","188363",NA,NA,"","",25,8,"CSX","000228217","","",25,8,25,5,0,"PM",9,0,0,0,"0","","DOSWELL","0021.0",51,86
"653",25,8,"PHL","PHL0172F",NA,NA,"","",25,8,"PHL","PHL0172F","","",25,8,8,12,46,"PM",1,0,0,0,"0","","LONG BEACH","21",6,85
"654",25,8,"ATK","188382",NA,NA,"","",25,8,"CSX","000228219","","",25,8,21,8,31,"PM",9,0,0,0,"0","","WALTHOURVILLE","0532.7",13,84
"655",25,8,"CSX","000226573",NA,NA,"","",25,8,"BEAR","BER273925O","","",25,8,14,4,30,"AM",1,0,0,0,"0","","HARVARD","0316.0",25,68
"656",25,8,"BEAR","BER273925O",25,8,"CSX","000226573",25,8,"BEAR","BER273925O","","",25,8,14,4,30,"AM",1,0,0,0,"0","","HARVARD","316",25,68
"657",25,8,"NS","161024",NA,NA,"","",25,8,"NS","161024","","522639X",25,8,27,1,0,"AM",7,4,0,0,"0","","BURNS HARBOR","CD490.",18,51
"658",25,8,"MBTA","2616",NA,NA,"","",25,8,"MBTA","2616","","054311B",25,8,29,3,21,"PM",7,0,0,0,"0","","MELROSE","6.3",25,71
"659",25,8,"BNSF","RD0825117",NA,NA,"","",25,8,"BNSF","RD0825117","","",25,8,10,2,30,"PM",1,0,0,0,"0","","DES ALLEMANDS","28.8",22,86
"660",25,8,"CNRW","1729137",NA,NA,"","",25,8,"CNRW","1729137","","",25,8,25,12,5,"PM",12,0,0,0,"0","","GEISMAR","390",22,90
"661",25,8,"MCRL","MC250809A",NA,NA,"","",25,8,"MCRL","MC250809A","","",25,8,9,9,0,"AM",1,0,0,0,"0","","NORTH FALMOUTH","6.85",25,70
"662",25,8,"CSX","000226849",NA,NA,"","",25,8,"CRSH","147055","","",25,8,30,5,30,"AM",1,13,0,0,"0","","NEWARK","7",34,52
"663",25,8,"NS","160933",NA,NA,"","",25,8,"NS","160933","","",25,8,15,11,0,"AM",13,0,0,0,"0","","COLUMBIA","109",45,89
"664",25,8,"UP","0825TO013",NA,NA,"","",25,8,"UP","0825TO013","","",25,8,13,5,0,"PM",1,0,0,0,"0","","DALLAS","205.8",48,87
"665",25,8,"ATK","188216",NA,NA,"","",25,8,"ATK","188216","","",25,8,16,8,23,"PM",12,0,0,0,"0","","BOSTON","0000.0",25,73
"666",25,8,"CNRW","1729137",NA,NA,"","",25,8,"CNRW","1729137","","",25,8,25,12,5,"PM",12,0,0,0,"0","","GEISMAR","390",22,90
"667",25,8,"NS","161044",NA,NA,"","",25,8,"PG","INDUSTRY","","",25,8,28,11,55,"AM",12,0,0,0,"0","","GREENSBORO","274.8",37,73
"668",25,8,"UP","0825RM027",NA,NA,"","",25,8,"UP","0825RM027","","",25,8,20,4,37,"PM",1,2,1,0,"0","","BOSLER","591.25",56,87
"669",25,8,"MNCW","86131",NA,NA,"","",25,8,"MNCW","86131","","",25,8,23,12,22,"AM",4,0,0,0,"0","","CROTON FALLS","48.7",36,55
"670",25,8,"MNCW","86131",NA,NA,"","",25,8,"MNCW","86131","","",25,8,23,12,22,"AM",4,0,0,0,"0","","CROTON FALLS","48.7",36,55
"671",25,7,"FNOR","FN1425",NA,NA,"","",25,7,"FNOR","FN1425","","",25,7,25,10,53,"AM",1,1,1,0,"0","","OCALA","770.6",12,88
"672",25,7,"CSX","000225982",NA,NA,"","",25,7,"CSX","000225982","","",25,7,13,5,10,"PM",13,0,0,0,"0","","RUSSELL","0524.0",21,88
"673",25,7,"CSX","000226148",NA,NA,"","",25,7,"CSX","000226148","","",25,7,22,6,42,"AM",9,0,0,0,"0","","ELKHORN CITY","0002.4",21,70
"674",25,7,"UP","0725GC014",NA,NA,"","",25,7,"UP","0725GC014","","",25,7,22,2,30,"PM",1,4,3,0,"0","","LAKE CHARLES","216.67",22,91
"675",25,7,"UP","0725GC016",NA,NA,"","",25,7,"UP","0725GC016","","",25,7,19,9,38,"PM",1,0,0,0,"0","","ELTON","554.5",22,82
"676",25,7,"CPKC","1002414599",NA,NA,"","",25,7,"CPKC","1002414599","","",25,7,15,2,0,"AM",4,0,0,0,"0","","LAKE CHARLES","737",22,76
"677",25,7,"CPKC","1002414599",NA,NA,"","",25,7,"CPKC","1002414599","","",25,7,15,2,0,"AM",4,0,0,0,"0","","LAKE CHARLES","737",22,76
"678",25,7,"UP","0725HO026",NA,NA,"","",25,7,"UP","0725HO026","","",25,7,20,6,1,"PM",12,1,1,0,"0","","PASADENA","3.0",48,89
"679",25,7,"UP","0725TO032",NA,NA,"","",25,7,"UP","0725TO032","","",25,7,28,1,45,"AM",1,0,0,0,"0","","EL PASO","820.96",48,82
"680",25,7,"UP","0725HO035",NA,NA,"","",25,7,"UP","0725HO035","","",25,7,28,4,12,"AM",12,0,0,0,"0","","HOUSTON","6.92",48,80
"681",25,7,"FWWR","25071502",25,7,"FWWR","25071502",25,7,"FWWR","25071502","","",25,7,15,3,29,"PM",1,0,0,0,"0","","FORT WORTH","4.5",48,90
"682",25,7,"PHRR","70825",NA,NA,"","",25,7,"PHRR","70825","","",25,7,8,1,0,"AM",1,0,0,0,"0","","GRANITE CITY","1.8",17,72
"683",25,7,"UP","0725ES057",NA,NA,"","",25,7,"UP","0725ES057","","",25,7,30,1,8,"PM",9,0,0,0,"0","","FORDOCHE","123.31",22,89
"684",25,7,"UP","0725GC003",25,7,"BNSF","RD0725103",25,7,"UP","0725GC003","","",25,7,6,2,20,"PM",1,0,0,0,"0","","LAKE CHARLES","208.7",22,84
"685",25,7,"UP","0725GC005",NA,NA,"","",25,7,"UP","0725GC005","","",25,7,11,2,0,"PM",1,0,0,0,"0","","LAKE CHARLES","216.8",22,91
"686",25,7,"UP","0725GC005",NA,NA,"","",25,7,"UP","0725GC005","","",25,7,11,2,0,"PM",1,2,2,0,"0","","LAKE CHARLES","216.8",22,91
"687",25,7,"CNRW","1727368",NA,NA,"","",25,7,"CNRW","1727368","","",25,7,13,2,45,"PM",1,9,0,0,"0","","STEVENS POINT","247",55,78
"688",25,7,"UP","0725GC013",NA,NA,"","",25,7,"UP","0725GC013","","435811C",25,7,21,7,25,"AM",7,0,0,0,"0","","ELTON","551.75",22,79
"689",25,7,"NS","160806",NA,NA,"","",25,7,"NS","160806","","472588A",25,7,31,3,53,"PM",7,1,0,0,"0","","NEW HAVEN","B361.3",18,70
"690",25,7,"NS","160739",NA,NA,"","",25,7,"NS","160739","","",25,7,24,4,0,"AM",12,0,0,0,"0","","ELKHART","CD422.",18,68
"691",25,7,"NS","160780",NA,NA,"","",25,7,"NS","160780","","478649J",25,7,29,1,30,"AM",7,0,0,0,"0","","HOBART","B484.7",18,75
"692",25,7,"NS","160586",NA,NA,"","",25,7,"NS","160586","","",25,7,6,6,30,"AM",1,0,0,0,"0","","LAFAYETTE","D253.1",18,78
"693",25,7,"ATK","187731",NA,NA,"","",25,7,"ATK","187731","","",25,7,22,12,30,"PM",1,0,0,0,"0","","CHASE","80.2",24,86
"694",25,7,"ATK","187549",NA,NA,"","",NA,NA,"CPKC","","","",25,7,8,6,53,"PM",11,0,0,0,"0","","LYNDON STATION","0203.6",55,83
"695",25,7,"FWWR","25071502",25,7,"FWWR","25071502",25,7,"FWWR","25071502","","",25,7,15,3,29,"PM",1,0,0,0,"0","","FORT WORTH","4.5",48,90
"696",25,7,"PATH","PATH0861F",NA,NA,"","",25,7,"PATH","PATH0861F","","NOTASGN",25,7,12,11,21,"AM",1,0,0,0,"0","","HOBOKEN","6",34,84
"697",25,7,"CRSH","147034",NA,NA,"","",25,7,"CRSH","147034","","",25,7,2,6,4,"AM",1,0,0,0,"0","","CAMDEN","001.00",34,79
"698",25,7,"CRSH","147039",NA,NA,"","",25,7,"CRSH","147039","","",25,7,15,5,30,"PM",1,0,0,0,"0","","NEWARK","001.00",34,85
"699",25,7,"UP","0725TO014",NA,NA,"","",25,7,"UP","0725TO014","","796348P",25,7,14,8,24,"AM",7,12,0,0,"0","","MIDLAND","547.24",48,73
"700",25,7,"BNSF","KS0725117",NA,NA,"","",25,7,"BNSF","KS0725117","","",25,7,25,6,27,"AM",1,0,0,0,"0","","KANSAS CITY","5.6",20,73
"701",25,7,"BNSF","KS0725118",NA,NA,"","",25,7,"BNSF","KS0725118","","",25,7,25,9,50,"AM",1,0,0,0,"0","","EMPORIA","112.6",20,72
"702",25,7,"UP","0725HL032",NA,NA,"","",25,7,"UP","0725HL032","","",25,7,29,8,20,"PM",1,10,0,0,"0","","WICHITA","481.75",20,91
"703",25,7,"KYLE","KYL514025",NA,NA,"","",25,7,"KYLE","KYL514025","","",25,7,31,12,1,"PM",1,0,0,0,"0","","COURTLAND","204.5",20,74
"704",25,7,"FWWR","25072901",NA,NA,"","",25,7,"FWWR","25072901","","",25,7,29,4,30,"PM",1,0,0,0,"0","","CRESSON","",48,95
"705",25,7,"UP","0725SX007",NA,NA,"","",25,7,"UP","0725SX007","","",25,7,8,9,38,"PM",1,0,0,0,"0","","SAN ANTONIO","262.01",48,82
"706",25,7,"CSX","000226347",NA,NA,"","",25,7,"CSX","000226347","","351363L",25,7,29,9,54,"AM",7,0,0,0,"0","","ATMORE","0619.8",1,92
"707",25,7,"BRC","14928",NA,NA,"","",25,7,"BRC","14928","","",25,7,30,7,8,"PM",12,0,0,0,"0","","BEDFORD PARK","9",17,72
"708",25,7,"NS","160756",NA,NA,"","",25,7,"NS","160756","","",25,7,24,5,30,"AM",1,0,0,0,"0","","NORFOLK","LP002.",51,70
"709",25,7,"ATK","187440",NA,NA,"","",25,7,"NS","160608","","714621U",25,7,8,12,27,"PM",7,0,0,0,"0","","REMINGTON","0044.8",51,94
"710",25,7,"CSX","000226146",NA,NA,"","",25,7,"CSX","000226146","","",25,7,21,7,35,"PM",9,0,0,0,"0","","CLINCHCO","0015.6",51,85
"711",25,7,"NS","160608",25,7,"ATK","187440",25,7,"NS","160608","","714621U",25,7,8,12,30,"PM",7,0,0,0,"0","","CALVERTON","044.76",51,94
"712",25,7,"CSX","000225930",NA,NA,"","",25,7,"CSX","000225930","","",25,7,10,9,49,"AM",1,0,0,0,"0","","LYNCHBURG","0146.0",51,81
"713",25,7,"BNSF","KS0725203",NA,NA,"","",25,7,"BNSF","KS0725203","","003242F",25,7,27,6,41,"PM",7,0,0,0,"0","","LAMAR","506.3",8,101
"714",25,7,"BNSF","KS0725106",25,7,"HOLL","INDUSTRY",25,7,"BNSF","KS0725106","","",25,7,10,9,40,"AM",13,0,0,0,"0","","GRANADA","488.5",8,85
"715",25,7,"BNSF","PR0725201",NA,NA,"","",25,7,"BNSF","PR0725201","","057520U",25,7,9,3,33,"PM",7,0,0,0,"0","","PEETZ","87.7",8,99
"716",25,7,"FGLK","07212025",25,7,"NS","160727",25,7,"NS","160727","","",25,7,21,3,50,"PM",1,0,0,0,"0","","GENEVA","13.3",36,75
"717",25,7,"UP","0725PN038",NA,NA,"","",25,7,"UP","0725PN038","","",25,7,28,6,55,"PM",1,0,0,0,"0","","HELIX","200.85",41,94
"718",25,7,"CFRC","25212",NA,NA,"","",25,7,"CFRC","25212","","",25,7,31,5,53,"PM",1,0,0,0,"0","","SANFORD","764.3",12,93
"719",25,7,"UP","0725SX018",NA,NA,"","",25,7,"UP","0725SX018","","",25,7,25,2,0,"PM",1,41,2,0,"0","","MARATHON","555.98",48,91
"720",25,7,"BNSF","CH0725105",NA,NA,"","",25,7,"BNSF","CH0725105","","",25,7,10,2,26,"PM",13,0,0,0,"0","","GALENA","156.9",17,77
"721",25,7,"BNSF","CA0725101",NA,NA,"","",25,7,"BNSF","CA0725101","","",25,7,3,5,25,"AM",1,0,0,0,"0","","FRESNO","994.7",6,71
"722",25,7,"UP","0725HO035",NA,NA,"","",25,7,"UP","0725HO035","","",25,7,28,4,12,"AM",12,0,0,0,"0","","HOUSTON","6.92",48,80
"723",25,7,"NJTR","202507396",NA,NA,"","",25,7,"NJTR","202507396","","",25,7,7,6,52,"PM",1,0,0,0,"0","","Peapack-Gladstone","42.2",34,60
"724",25,7,"NJTR","202507396",NA,NA,"","",25,7,"NJTR","202507396","","",25,7,7,6,52,"PM",1,0,0,0,"0","","Peapack-Gladstone","42.2",34,60
"725",25,7,"UP","0725GP001",NA,NA,"","",25,7,"UP","0725GP001","","",25,7,1,6,15,"AM",1,0,0,0,"0","","NORTH PLATTE","288.92",31,56
"726",25,7,"CSX","000226308",NA,NA,"","",25,7,"CSX","000226308","","638204C",25,7,30,1,35,"AM",7,0,0,0,"0","","DOUGLAS","0628.3",13,90
"727",25,7,"NS","160721",NA,NA,"","",25,7,"NS","160721","","",25,7,21,12,8,"PM",1,0,0,0,"0","","JENNINGS","S007.2",29,95
"728",25,7,"BNSF","NW0725111",NA,NA,"","",25,7,"BNSF","NW0725111","","",25,7,26,3,37,"PM",12,0,0,0,"0","","PASCO","142.8",53,98
"729",25,7,"DGNO","DGN262425D",NA,NA,"","",25,7,"DGNO","DGN262425D","","",25,7,24,9,55,"PM",1,0,0,0,"0","","ANNA","309.35",48,82
"730",25,7,"NS","160797",NA,NA,"","",25,7,"NS","160797","","472496M",25,7,29,8,30,"AM",7,0,0,0,"0","","LEIPSIC","B309.4",39,85
"731",25,7,"WE","250064",NA,NA,"","",25,7,"XSHY","INDUSTRY","","",25,7,7,12,30,"PM",1,0,0,0,"0","","CAREY","48.5",39,80
"732",25,7,"BNSF","RD0725102",NA,NA,"","",25,7,"BNSF","RD0725102","","",25,7,4,7,11,"AM",1,0,0,0,"0","","TULSA","426.3",40,81
"733",25,7,"UP","0725GP012",NA,NA,"","",25,7,"UP","0725GP012","","",25,7,10,5,27,"AM",1,0,0,0,"0","","NORTH PLATTE","288.52",31,68
"734",25,7,"BNSF","RD0725128",NA,NA,"","",25,7,"BNSF","RD0725128","","",25,7,30,6,16,"AM",1,0,0,0,"0","","TEMPLE","218.8",48,79
"735",25,7,"NS","160727",25,7,"FGLK","07212025",25,7,"NS","160727","","",25,7,21,4,0,"PM",13,0,0,0,"0","","GENEVA","GL014.",36,75
"736",25,7,"UP","0725TO035",NA,NA,"","",25,7,"XHWD","INDUSTRY","","",25,7,29,11,20,"AM",1,0,0,0,"0","","ROANOKE","736.05",48,92
"737",25,7,"UP","0725MA018",NA,NA,"","",25,7,"UP","0725MA018","","",25,7,17,3,52,"PM",1,56,3,0,"0","","LONGVIEW","89.61",48,96
"738",25,7,"UP","0725HO026",NA,NA,"","",25,7,"UP","0725HO026","","",25,7,20,6,1,"PM",12,0,0,0,"0","","PASADENA","3.0",48,89
"739",25,7,"CSX","000225836",NA,NA,"","",25,7,"CSX","000225836","","",25,7,6,5,0,"PM",13,0,0,0,"0","","SCARBOROUGH","0018.0",23,90
"740",25,7,"TNER","TNE252825D",NA,NA,"","",25,7,"TNER","TNE252825D","","",25,7,11,3,0,"PM",1,0,0,0,"0","","DENISON","660.4",48,96
"741",25,7,"UP","0725GL017",NA,NA,"","",25,7,"UP","0725GL017","","",25,7,15,2,15,"PM",1,0,0,0,"0","","BREWSTER","172.25",27,87
"742",25,7,"CSX","000225838",NA,NA,"","",25,7,"CSX","000225838","","",25,7,7,1,35,"AM",1,0,0,0,"0","","MOBILE","0664.1",1,74
"743",25,7,"NS","160541",NA,NA,"","",25,7,"NS","160541","","727761J",25,7,2,9,45,"AM",7,0,0,0,"0","","MOUNT VERNON","113.02",1,85
"744",25,7,"MBTA","2593",NA,NA,"","",25,7,"MBTA","2593","","536814C",25,7,15,1,30,"PM",7,0,0,0,"0","","HINGHAM","18.27",25,89
"745",25,7,"CSX","000225858",NA,NA,"","",25,7,"CSX","000225858","","",25,7,6,3,11,"PM",1,0,0,0,"0","","MONTGOMERY","0489.0",1,91
"746",25,7,"CSX","000226299",NA,NA,"","",25,7,"CSX","000226299","","",25,7,29,8,50,"PM",12,0,0,0,"0","","BIRMINGHAM","0389.0",1,80
"747",25,7,"CSX","000226299",NA,NA,"","",25,7,"CSX","000226299","","",25,7,29,8,50,"PM",12,0,0,0,"0","","BIRMINGHAM","0389.0",1,80
"748",25,7,"UP","0725MA022",NA,NA,"","",25,7,"UP","0725MA022","","",25,7,20,7,46,"PM",1,29,0,0,"0","","STEPHENS","357",5,94
"749",25,7,"CPKC","1002423017",NA,NA,"","",25,7,"CPKC","1002423017","","",25,7,24,6,15,"PM",1,51,12,0,"0","","WATKINS","68.2",27,85
"750",25,7,"UP","0725MA034",NA,NA,"","",25,7,"UP","0725MA034","","",25,7,28,3,40,"AM",12,0,0,0,"0","","NORTH LITTLE ROCK","341.3",5,78
"751",25,7,"BNSF","RD0725103",NA,NA,"","",25,7,"UP","0725GC003","","",25,7,6,2,20,"PM",1,0,0,0,"0","","IOWA","209",22,90
"752",25,7,"UP","0725ES057",NA,NA,"","",25,7,"UP","0725ES057","","",25,7,30,1,8,"PM",9,0,0,0,"0","","FORDOCHE","123.31",22,89
"753",25,7,"UP","0725PR017",NA,NA,"","",25,7,"UP","0725PR017","","",25,7,31,9,40,"PM",1,0,0,0,"0","","SOUTH HOLLAND","19.01",17,66
"754",25,7,"ATK","187871",25,7,"NJTR","202510620",25,7,"ATK","187871","","",25,7,28,5,30,"PM",13,0,0,0,"0","","AVENEL","0021.0",34,93
"755",25,7,"MNCW","85738",NA,NA,"","",25,7,"MNCW","85738","","",25,7,1,5,1,"PM",13,0,0,0,"0","","DARIEN","38.1",9,86
"756",25,7,"BNSF","MT0725102",NA,NA,"","",25,7,"BNSF","MT0725102","","",25,7,13,5,0,"PM",1,0,0,0,"0","","SHELBY","99.1",30,88
"757",25,7,"UP","0725GC008",NA,NA,"","",25,7,"UP","0725GC008","","",25,7,16,5,45,"PM",1,0,0,0,"0","","BEAUMONT","282.25",48,89
"758",25,7,"UP","0725GC008",NA,NA,"","",25,7,"UP","0725GC008","","",25,7,16,5,45,"PM",1,0,0,0,"0","","BEAUMONT","282.25",48,89
"759",25,7,"UP","0725MA034",NA,NA,"","",25,7,"UP","0725MA034","","",25,7,28,3,40,"AM",12,0,0,0,"0","","NORTH LITTLE ROCK","341.3",5,78
"760",25,7,"BNSF","NW0725107",NA,NA,"","",25,7,"POVZ","INDUSTRY","","",25,7,21,9,20,"AM",1,0,0,0,"0","","VANCOUVER","134.0",53,74
"761",25,7,"WIRS","250719001",NA,NA,"","",25,7,"WIRS","250719001","","",25,7,19,6,10,"PM",1,6,4,0,"0","","FREEPORT","0",48,90
"762",25,7,"BNSF","CH0725108",NA,NA,"","",25,7,"BNSF","CH0725108","","",25,7,18,10,14,"PM",13,0,0,0,"0","","EOLA","34.6",17,80
"763",25,7,"NS","160709",NA,NA,"","",25,7,"NS","160709","","",25,7,18,5,49,"PM",1,0,0,0,"0","","BROWNS","139.90",17,92
"764",25,7,"NS","160709",NA,NA,"","",25,7,"NS","160709","","",25,7,18,5,49,"PM",1,13,10,3,"35","","BROWNS","139.90",17,92
"765",25,7,"BNSF","NW0725111",NA,NA,"","",25,7,"BNSF","NW0725111","","",25,7,26,3,37,"PM",12,0,0,0,"0","","PASCO","142.8",53,98
"766",25,7,"ATK","187795",NA,NA,"","",25,7,"ATK","187795","","",25,7,25,1,30,"AM",5,0,0,0,"0","","OAKLAND","0000.0",6,51
"767",25,7,"UP","0725MA001",NA,NA,"","",25,7,"UP","0725MA001","","",25,7,1,5,16,"AM",12,2,2,0,"0","","PINE BLUFF","263.97",5,79
"768",25,7,"SFRV","07212025",NA,NA,"","",25,7,"SFRV","07212025","","628177F",25,7,21,6,50,"PM",7,0,0,0,"0","","FORT LAUDERDALE","1004.3",12,87
"769",25,7,"FEC","X33070325",25,7,"BLF","20251035",25,7,"FEC","X33070325","","272472W",25,7,3,1,53,"PM",7,0,0,0,"0","","LANTANA","308.41",12,90
"770",25,7,"LSRC","D250717",NA,NA,"","",25,7,"LSRC","D250717","","",25,7,17,9,40,"AM",1,2,0,0,"0","","BAY CITY","14.9",26,68
"771",25,7,"CRSH","147043",NA,NA,"","",25,7,"CRSH","147043","","",25,7,23,8,40,"AM",1,0,0,0,"0","","RIVER ROUGE","001.00",26,76
"772",25,7,"ELS","25003",NA,NA,"","",25,7,"ELS","25003","","",25,7,25,1,30,"PM",1,1,0,0,"0","","IRON MOUNTAIN","299.3",26,85
"773",25,7,"LIRC","LIRC0093F",25,7,"CSX","000225827",25,7,"LIRC","LIRC0093F","","",25,7,5,6,21,"AM",1,0,0,0,"0","","LOUISVILLE","110.2",21,83
"774",25,7,"UP","0725MA031",NA,NA,"","",25,7,"UP","0725MA031","","",25,7,25,10,0,"AM",1,0,0,0,"0","","EVANSVILLE","73.9",17,88
"775",25,7,"MCRL","MC250703A",25,7,"KRSM","REQUESTED",25,7,"MCRL","MC250703A","","",25,7,3,11,38,"PM",13,0,0,0,"0","","WAREHAM","48.21",25,65
"776",25,7,"BNSF","HL0725101",NA,NA,"","",25,7,"XWFA","INDUSTRY","","",25,7,5,3,20,"AM",1,0,0,0,"0","","SIKESTON","165.0",29,70
"777",25,7,"UP","0725MA001",NA,NA,"","",25,7,"UP","0725MA001","","",25,7,1,5,16,"AM",12,0,0,0,"0","","PINE BLUFF","263.97",5,79
"778",25,7,"YVRR","YVRR0001F",NA,NA,"","",25,7,"YVRR","YVRR0001F","","NOTASGN",25,7,18,2,47,"PM",1,0,0,0,"0","","RURAL HALL","38.4",37,87
"779",25,7,"ATK","187547",NA,NA,"","",25,7,"NS","161027","","",25,7,9,9,54,"PM",9,0,0,0,"0","","SALISBURY","0296.3",37,71
"780",25,7,"NS","161027",25,7,"ATK","187547",25,7,"NS","161027","","",25,7,9,9,54,"PM",9,0,0,0,"0","","SALISBURY","296.30",37,76
"781",25,7,"CSX","000226204",NA,NA,"","",25,7,"CSX","000226204","","",25,7,22,8,15,"AM",1,0,0,0,"0","","HAMLET","0249.0",37,82
"782",25,7,"WSS","I2662",NA,NA,"","",25,7,"WSS","I2662","","",25,7,2,6,52,"PM",9,27,0,0,"0","","ANSONVILLE","76.5",37,83
"783",25,7,"NS","160637",NA,NA,"","",25,7,"NS","160637","","522564B",25,7,11,4,30,"PM",7,2,0,0,"0","","SOUTH BEND","CD439.",18,90
"784",25,7,"BNSF","KS0725103",NA,NA,"","",25,7,"XADG","INDUSTRY","","",25,7,5,6,10,"AM",1,0,0,0,"0","","HEREFORD","597.2",48,72
"785",25,7,"BNSF","SW0725114",NA,NA,"","",25,7,"BNSF","SW0725114","","",25,7,29,2,30,"AM",1,0,0,0,"0","","EL PASO","1155.6",48,69
"786",25,7,"BNSF","RD0725120",NA,NA,"","",25,7,"BNSF","RD0725120","","",25,7,18,1,52,"AM",1,0,0,0,"0","","FORT WORTH","6.5",48,86
"787",25,7,"BNSF","RD0725114",NA,NA,"","",25,7,"BNSF","RD0725114","","",25,7,13,3,59,"PM",12,0,0,0,"0","","JUSTIN","363.2",48,89
"788",25,7,"CSX","000225972",NA,NA,"","",25,7,"CSX","000225972","","",25,7,13,2,1,"AM",1,0,0,0,"0","","WAYCROSS","0587.0",13,78
"789",25,7,"UP","0725RM010",NA,NA,"","",25,7,"UP","0725RM010","","",25,7,13,2,58,"PM",1,19,1,0,"0","","WAMSUTTER","715.4",56,83
"790",25,7,"GC","GCR246425D",NA,NA,"","",25,7,"GC","GCR246425D","","",25,7,6,5,0,"PM",1,0,0,0,"0","","VIDALIA","84.8",13,92
"791",25,7,"GSWR","GSW255225D",NA,NA,"","",25,7,"GSWR","GSW255225D","","",25,7,15,9,10,"AM",1,4,0,0,"0","","SMITHVILLE","0",13,90
"792",25,7,"CSX","000225922",NA,NA,"","",25,7,"CSX","000225922","","050374S",25,7,9,2,24,"PM",7,0,0,0,"0","","ATLANTA","0015.8",13,95
"793",25,7,"CSX","000225827",NA,NA,"","",25,7,"LIRC","LIRC0093F","","",25,7,5,6,21,"AM",1,0,0,0,"0","","LOUISVILLE","0109.3",21,83
"794",25,7,"KYLE","KYL514025",NA,NA,"","",25,7,"KYLE","KYL514025","","",25,7,31,12,1,"PM",1,0,0,0,"0","","COURTLAND","204.5",20,74
"795",25,7,"BNSF","KS0725115",NA,NA,"","",25,7,"BNSF","KS0725115","","",25,7,22,6,56,"AM",1,21,2,0,"0","","KANSAS CITY","6.4",20,75
"796",25,7,"BNSF","KS0725115",NA,NA,"","",25,7,"BNSF","KS0725115","","",25,7,22,6,56,"AM",1,0,0,0,"0","","KANSAS CITY","6.4",20,75
"797",25,7,"BNSF","KS0725117",NA,NA,"","",25,7,"BNSF","KS0725117","","",25,7,25,6,27,"AM",1,0,0,0,"0","","KANSAS CITY","5.6",20,73
"798",25,7,"ATK","187777",NA,NA,"","",25,7,"ATK","187777","","",25,7,22,11,15,"AM",13,0,0,0,"0","","BALTIMORE","0071.6",24,85
"799",25,7,"ATK","187864",NA,NA,"","",25,7,"ATK","187864","","",25,7,27,5,35,"PM",13,0,0,0,"0","","NEW CARROLLTON","0127.1",24,90
"800",25,7,"UP","0725LA014",NA,NA,"","",25,7,"UP","0725LA014","","",25,7,11,3,11,"AM",1,0,0,0,"0","","CALIENTE","338.5",6,73
